R	53.3334	-6.40628	A223	27 Sep 2023	A223\n16:25 - Cork to Dublin Heuston (3 mins late)\nDeparted Clondalkin next stop Dublin Heuston	To Dublin Heuston
R	53.3334	-6.40628	A225	27 Sep 2023	A225\n17:25 - Cork to Dublin Heuston (-3 mins late)\nDeparted Clondalkin next stop Dublin Heuston	To Dublin Heuston
R	53.3334	-6.40628	A227	27 Sep 2023	A227\n18:25 - Cork to Dublin Heuston (5 mins late)\nDeparted Clondalkin next stop Dublin Heuston	To Dublin Heuston
R	53.3334	-6.40628	A229	27 Sep 2023	A229\n19:25 - Cork to Dublin Heuston (16 mins late)\nDeparted Clondalkin next stop Dublin Heuston	To Dublin Heuston
R	53.3334	-6.40628	A231	27 Sep 2023	A231\n20:25 - Cork to Dublin Heuston (0 mins late)\nDeparted Clondalkin next stop Dublin Heuston	To Dublin Heuston
R	53.334	-6.37868	A509	27 Sep 2023	A509\n10:10 - Carlow to Dublin Heuston (-2 mins late)\nDeparted Park West and Cherry Orchard next stop Dublin Heuston	To Dublin Heuston
R	53.334	-6.37868	D407	27 Sep 2023	D407\n10:30 - Grand Canal Dock to Hazelhatch (8 mins late)\nArrived Park West and Cherry Orchard next stop Clondalkin	Southbound
R	53.334	-6.37868	P210	27 Sep 2023	P210\n10:26 - Newbridge to Dublin Heuston (3 mins late)\nDeparted Park West and Cherry Orchard next stop Dublin Heuston	To Dublin Heuston
R	53.3347	-6.22979	E814	27 Sep 2023	E814\n10:25 - Bray to Malahide (3 mins late)\nDeparted Lansdowne Road next stop Grand Canal Dock	Northbound
R	53.3347	-6.22979	E916	27 Sep 2023	E916\n10:35 - Bray to Howth (0 mins late)\nArrived Lansdowne Road next stop Grand Canal Dock	Northbound
R	53.3353	-6.45233	A210	27 Sep 2023	A210\n11:00 - Dublin Heuston to Cork (1 mins late)\nDeparted Adamstown next stop Portlaoise	To Cork
R	53.3363	-8.24081	A702	27 Sep 2023	A702\n09:25 - Dublin Heuston to Galway (1 mins late)\nDeparted Ballinasloe next stop Attymon	To Galway
R	53.3531	-6.24591	E220	27 Sep 2023	E220\n10:40 - Howth to Bray (4 mins late)\nDeparted Dublin Connolly next stop Tara Street	Southbound
R	53.3531	-6.24591	P407	27 Sep 2023	P407\n10:32 - Hazelhatch to Grand Canal Dock (-3 mins late)\nArrived Dublin Connolly next stop Tara Street	Northbound
R	53.3629	-6.22753	D806	27 Sep 2023	D806\n11:07 - Dublin Connolly to Dundalk (-1 mins late)\nDeparted Clontarf Road next stop Malahide	Northbound
R	53.3629	-6.22753	P702	27 Sep 2023	P702\n10:10 - Drogheda to Dublin Connolly (4 mins late)\nDeparted Clontarf Road next stop Dublin Connolly	Southbound
R	53.378	-6.58993	P741	27 Sep 2023	P741\n11:08 - Maynooth to Dublin Connolly (3 mins late)\nDeparted Maynooth next stop Leixlip (Louisa Bridge)	Southbound
R	53.3786	-6.19131	E221	27 Sep 2023	E221\n10:50 - Malahide to Bray (6 mins late)\nArrived Harmonstown next stop Killester	Southbound
R	53.3786	-6.19131	E915	27 Sep 2023	E915\n10:04 - Greystones to Howth (0 mins late)\nDeparted Harmonstown next stop Raheny	Northbound
R	53.3815	-6.17699	E813	27 Sep 2023	E813\n10:05 - Bray to Malahide (6 mins late)\nDeparted Raheny next stop Kilbarrack	Northbound
R	53.3816	-6.37149	D911	27 Sep 2023	D911\n10:47 - Dublin Connolly to Maynooth (4 mins late)\nArrived Castleknock next stop Coolmine	Northbound
R	53.3816	-6.37149	P740	27 Sep 2023	P740\n10:43 - Maynooth to Dublin Connolly (6 mins late)\nDeparted Castleknock next stop Navan Road Parkway	Southbound
R	53.3917	-6.13678	E111	27 Sep 2023	E111\n11:00 - Howth to Greystones (5 mins late)\nArrived Bayside next stop Howth Junction	Southbound
R	53.4933	-7.15576	A905	27 Sep 2023	A905\n09:05 - Sligo to Dublin Connolly (1 mins late)\nDeparted Killucan next stop Enfield	Southbound
R	53.5201	-6.1439	D805	27 Sep 2023	D805\n10:30 - Dublin Connolly to Drogheda (7 mins late)\nDeparted Rush and Lusk next stop Skerries	Northbound
R	53.5201	-6.1439	P703	27 Sep 2023	P703\n10:15 - Dundalk to Dublin Connolly (2 mins late)\nArrived Rush and Lusk next stop Donabate	Southbound
R	53.7955	-9.50885	A805	27 Sep 2023	A805\n09:45 - Westport to Dublin Heuston (0 mins late)\nDeparted Westport next stop Castlebar	To Dublin Heuston
